txn_id,posted_at,account_id,currency,amount_minor,type,ref_txn_id,status
T15576_35,2026-02-05T14:50:07Z,A13D,USD,-11800,ADJUSTMENT,,POSTED
T28509_14,2026-02-10T00:54:28Z,A19E,JPY,15374,PAYMENT,,POSTED
T12305_5,2026-02-06T23:40:00Z,A78B,EUR,-19440,PAYMENT,,POSTED
T44809_19,2026-01-24T01:34:36Z,A19E,USD,-9080,ADJUSTMENT,,POSTED
T97436_15,2026-01-21T06:23:06Z,A78B,GBP,6970,CHARGE,,POSTED
R32479_T89180_25,2026-01-22T20:59:58Z,A13D,EUR,4189,REVERSAL,T89180_25,POSTED
T66303_21,2026-01-28T18:37:33Z,A13D,JPY,23376,PAYMENT,,POSTED
T13586_32,2026-01-18T18:59:08Z,A19E,USD,-3130,CHARGE,,POSTED
T77602_28,2026-02-06T23:09:21Z,A19E,USD,-5100,REFUND,,POSTED
T23245_38,2026-01-26T16:25:26Z,A19E,USD,-2160,REFUND,,POSTED
T78607_11,2026-01-17T02:36:28Z,A78B,JPY,-9423,CHARGE,,POSTED
R45262_MISSING,2026-01-30T13:00:00Z,A13D,USD,-2428,REVERSAL,T_MISSING_201,POSTED
T53662_3,2026-01-20T16:08:22Z,A19E,EUR,13630,ADJUSTMENT,,VOID
T99260_12,2026-01-27T23:53:20Z,A78B,GBP,-16350,PAYMENT,,POSTED
T64809_24,2026-01-24T16:50:02Z,A78B,JPY,756,CHARGE,,POSTED
T25978_18,2026-02-05T08:53:36Z,A13D,EUR,-15800,REFUND,,POSTED
R32563_T48192_17_DUP,2026-01-18T10:49:47Z,A13D,USD,2570,REVERSAL,T48192_17,POSTED
T13279_16,2026-01-20T18:26:19Z,A78B,JPY,19407,CHARGE,,POSTED
T24220_34,2026-01-18T05:24:58Z,A20C,GBP,20430,ADJUSTMENT,,POSTED
T87174_9,2026-02-03T21:57:59Z,A19E,JPY,21178,REFUND,,POSTED
T39459_37,2026-01-22T07:53:30Z,A19E,EUR,-22300,PAYMENT,,POSTED
T31929_2,2026-01-30T20:32:21Z,A78B,GBP,-8920,ADJUSTMENT,,POSTED
T44378_0,2026-01-31T03:04:41Z,A19E,JPY,-2150,ADJUSTMENT,,POSTED
R47991_T76808_23,2026-01-28T04:29:23Z,A19E,EUR,-1191,REVERSAL,T76808_23,POSTED
T24973_22,2026-02-04T09:43:55Z,A13D,USD,-17610,CHARGE,,POSTED
T49018_1,2026-01-19T03:44:37Z,A78B,USD,-14250,ADJUSTMENT,,POSTED
R34618_T77602_28,2026-01-24T14:00:57Z,A19E,GBP,4557,REVERSAL,T77602_28,POSTED
T52596_36,2026-01-22T21:34:03Z,A78B,EUR,22250,ADJUSTMENT,,POSTED
T70546_30,2026-01-18T15:37:24Z,A18A,USD,-11530,REFUND,,POSTED
T99260_12,2026-01-25T23:54:20Z,A78B,GBP,-13515,PAYMENT,,POSTED
T89840_31,2026-01-27T03:03:29Z,A78B,JPY,8916,REFUND,,POSTED
T88370_6,2026-01-20T00:22:47Z,A20C,EUR,10190,CHARGE,,POSTED
R97325_T49018_1,2026-02-06T10:57:41Z,A20C,JPY,-3814,REVERSAL,T49018_1,POSTED
T13693_4,2026-01-28T17:35:19Z,A19E,EUR,17410,ADJUSTMENT,,POSTED
T76808_23,2026-01-27T19:31:26Z,A78B,GBP,-19210,ADJUSTMENT,,POSTED
R71296_T79381_7,2026-01-24T12:23:17Z,A18A,JPY,-2841,REVERSAL,T79381_7,POSTED
T47523_33,2026-01-25T03:15:43Z,A20C,EUR,-22650,CHARGE,,POSTED
R67603_MISSING,2026-02-07T16:00:00Z,A13D,GBP,4383,REVERSAL,T_MISSING_551,POSTED
R70292_T42678_8,2026-01-28T15:46:36Z,A18A,EUR,3171,REVERSAL,T42678_8,POSTED
T79381_7,2026-01-22T15:33:44Z,A20C,JPY,-12729,REFUND,,VOID
T48192_17,2026-01-21T17:34:49Z,A18A,GBP,-24080,CHARGE,,POSTED
R26976_T48192_17,2026-01-17T11:49:47Z,A13D,USD,-489,REVERSAL,T48192_17,POSTED
T42678_8,2026-02-03T11:26:50Z,A19E,EUR,4079,PAYMENT,,VOID
T89180_25,2026-02-03T16:50:39Z,A13D,JPY,-12370,PAYMENT,,POSTED
R77814_T76808_23_DUP,2026-01-28T07:29:23Z,A78B,JPY,3070,REVERSAL,T76808_23,POSTED
T42678_8,2026-02-02T23:07:50Z,A19E,EUR,5080,PAYMENT,,POSTED
T14002_20,2026-01-24T17:54:08Z,A19E,EUR,23130,CHARGE,,POSTED
T99260_12,2026-01-28T02:20:20Z,A78B,GBP,-18177,PAYMENT,,VOID
R92890_T41822_27,2026-02-02T10:30:11Z,A13D,USD,1856,REVERSAL,T41822_27,POSTED
T53662_3,2026-01-20T13:18:22Z,A19E,EUR,8666,ADJUSTMENT,,VOID
R57709_T25978_18,2026-02-01T10:03:36Z,A20C,USD,1351,REVERSAL,T25978_18,POSTED
T93550_26,2026-02-02T22:00:36Z,A13D,GBP,6990,ADJUSTMENT,,POSTED
T61422_13,2026-01-18T18:19:05Z,A20C,USD,22700,ADJUSTMENT,,POSTED
T42678_8,2026-02-01T23:23:50Z,A19E,EUR,1886,PAYMENT,,VOID
R64147_T41822_27_DUP,2026-02-03T00:30:11Z,A19E,GBP,2857,REVERSAL,T41822_27,POSTED
R25993_T99260_12,2026-01-30T19:26:01Z,A78B,GBP,586,REVERSAL,T99260_12,POSTED
T41822_27,2026-01-20T00:30:58Z,A19E,USD,2350,PAYMENT,,POSTED
T47097_10,2026-02-06T06:07:13Z,A19E,GBP,-24790,CHARGE,,POSTED
T43981_29,2026-01-29T17:32:20Z,A20C,USD,-7220,PAYMENT,,POSTED
