txn_id,posted_at,account_id,currency,amount_minor,type,ref_txn_id,status
T43520_27,2026-03-19T14:27:46Z,A38H,EUR,-24430,CHARGE,,POSTED
R43636_T13510_21,2026-03-28T00:52:27Z,A15F,USD,859,REVERSAL,T13510_21,POSTED
T15454_13,2026-03-16T17:29:07Z,A39A,EUR,22540,CHARGE,,POSTED
T62125_7,2026-04-02T06:15:01Z,A15G,JPY,22115,ADJUSTMENT,,VOID
T51020_30,2026-03-13T23:05:43Z,A38H,GBP,2610,PAYMENT,,POSTED
T27572_11,2026-03-13T03:03:58Z,A48I,EUR,4840,PAYMENT,,POSTED
T17762_6,2026-03-14T19:06:29Z,A39A,JPY,23855,CHARGE,,POSTED
R11741_T82877_31,2026-03-13T04:55:57Z,A15G,EUR,-2508,REVERSAL,T82877_31,POSTED
T62125_7,2026-04-02T03:56:01Z,A15G,JPY,24333,ADJUSTMENT,,POSTED
T39190_9,2026-04-03T00:57:51Z,A15F,USD,-6210,CHARGE,,POSTED
T71481_32,2026-03-18T01:03:42Z,A15F,EUR,3560,CHARGE,,POSTED
T60888_4,2026-04-03T06:26:15Z,A46C,USD,-4340,ADJUSTMENT,,POSTED
T17193_26,2026-03-18T14:34:40Z,A15G,EUR,23920,CHARGE,,POSTED
T39477_40,2026-03-18T14:25:15Z,A72B,JPY,-12769,REFUND,,POSTED
R54351_T20268_38,2026-03-26T17:27:57Z,A46C,GBP,-3925,REVERSAL,T20268_38,POSTED
R92330_T46875_28,2026-03-17T22:37:19Z,A39A,JPY,-1388,REVERSAL,T46875_28,POSTED
T20268_38,2026-03-31T19:17:21Z,A15F,JPY,4953,ADJUSTMENT,,POSTED
T13450_15,2026-03-17T06:00:48Z,A15F,GBP,11930,ADJUSTMENT,,POSTED
T18699_2,2026-03-21T15:20:46Z,A38H,JPY,-9299,ADJUSTMENT,,POSTED
T99830_12,2026-03-24T04:34:37Z,A38H,GBP,-22600,CHARGE,,POSTED
T53495_10,2026-03-17T04:36:49Z,A57E,JPY,4568,CHARGE,,POSTED
T21391_29,2026-03-29T10:59:09Z,A40D,JPY,-8685,REFUND,,POSTED
T39190_9,2026-04-03T03:25:51Z,A15F,USD,-10004,CHARGE,,POSTED
T31787_23,2026-03-31T10:54:22Z,A15G,EUR,-10300,ADJUSTMENT,,POSTED
T27572_11,2026-03-11T03:26:58Z,A48I,EUR,207,PAYMENT,,VOID
T36689_33,2026-04-03T11:19:12Z,A72B,JPY,14503,PAYMENT,,POSTED
T13510_21,2026-04-02T21:36:33Z,A38H,GBP,2930,ADJUSTMENT,,VOID
T20868_25,2026-03-30T05:23:22Z,A15F,EUR,-16840,PAYMENT,,POSTED
T43750_22,2026-04-04T13:19:30Z,A15G,JPY,3240,REFUND,,POSTED
T13986_19,2026-03-11T01:45:41Z,A15F,EUR,24929,PAYMENT,,VOID
T35620_34,2026-03-11T21:35:59Z,A72B,GBP,-6610,PAYMENT,,POSTED
R75087_T36242_35,2026-03-19T08:15:48Z,A15F,JPY,-2278,REVERSAL,T36242_35,POSTED
T85884_8,2026-03-16T13:34:25Z,A48I,GBP,6010,CHARGE,,VOID
T91185_17,2026-04-03T08:33:18Z,A48I,EUR,-7280,ADJUSTMENT,,POSTED
T17739_24,2026-03-13T22:43:20Z,A48I,JPY,-24143,ADJUSTMENT,,POSTED
T46875_28,2026-03-20T15:29:17Z,A48I,USD,970,CHARGE,,POSTED
T13986_19,2026-03-11T04:24:41Z,A15F,EUR,20080,PAYMENT,,POSTED
R42346_MISSING,2026-03-22T22:00:00Z,A48I,JPY,-3840,REVERSAL,T_MISSING_180,POSTED
T95027_16,2026-03-28T15:41:10Z,A39A,JPY,-22364,PAYMENT,,POSTED
R71632_T36242_35_DUP,2026-03-20T14:15:48Z,A46C,JPY,-4697,REVERSAL,T36242_35,POSTED
T17205_5,2026-03-14T01:30:04Z,A48I,USD,20480,CHARGE,,POSTED
R90363_MISSING,2026-04-01T22:00:00Z,A72B,USD,621,REVERSAL,T_MISSING_450,POSTED
T17193_26,2026-03-19T02:45:40Z,A15G,EUR,19723,CHARGE,,POSTED
T36242_35,2026-03-27T06:03:39Z,A72B,GBP,-2720,PAYMENT,,POSTED
T54553_37,2026-03-11T11:23:44Z,A38H,GBP,24230,REFUND,,POSTED
T20268_38,2026-03-31T16:47:21Z,A15F,JPY,4337,ADJUSTMENT,,POSTED
T25928_18,2026-03-27T21:21:43Z,A15F,EUR,-14590,PAYMENT,,POSTED
T17299_36,2026-04-04T19:58:31Z,A57E,USD,-3270,CHARGE,,POSTED
T43597_14,2026-03-19T10:45:31Z,A57E,USD,-13690,CHARGE,,POSTED
T14170_1,2026-03-21T17:45:12Z,A15F,GBP,20690,PAYMENT,,POSTED
T62125_7,2026-04-01T15:54:01Z,A15G,JPY,20966,ADJUSTMENT,,POSTED
T82877_31,2026-03-15T04:41:17Z,A57E,EUR,3110,ADJUSTMENT,,POSTED
T82479_0,2026-03-12T18:46:22Z,A40D,USD,10240,CHARGE,,POSTED
T59870_39,2026-03-13T02:20:14Z,A39A,GBP,-21460,ADJUSTMENT,,VOID
T62643_3,2026-03-26T16:39:13Z,A72B,EUR,22240,REFUND,,POSTED
R36013_T17299_36,2026-03-29T18:44:37Z,A39A,GBP,3964,REVERSAL,T17299_36,POSTED
T30535_20,2026-03-26T16:14:52Z,A39A,EUR,-5070,PAYMENT,,POSTED
